guid,label_list
df7ad7ed-63c7-4e11-8857-404408770a04,"social_life, professors, campus_facilities"
f4987a65-0990-4a76-b049-06910a3ff9fb,"academics, university_resources"
75fe6679-3c40-4fac-a28e-8edde39c36e9,"campus_facilities, professors"
6ca7f00b-5aa5-41bc-a4c2-151ccd08e6a7,"safety, social_life"
ee1f763a-291a-45d1-b410-f40f77a8fd85,"academics, social_life"
37aa9c8a-246b-409a-8a13-0c50345ff751,"academics, social_life"
9a446f76-7c70-4357-897f-c2c4fca8c507,"academics, location, social_life"
2168fdf4-8038-4757-a9d4-df281792a870,"administration, campus_facilities"
ef29c7e3-b78d-4101-b416-d1b34897132e,"academics, social_life"
67e4cbbe-f98f-4290-a369-1ac2d6a40b8f,"academics, social_life"
d63d32c5-9dde-4d58-a11f-010a9bd4fa7a,"safety, social_life, diversity, academics"
85bf01c0-d3f9-4871-b46d-b60b250a8743,"campus_facilities, professors"
c096da86-7d17-4845-8eaa-f9a17d071c13,"social_life, campus_facilities"
55f5a969-6777-4b29-9382-8f4077b84496,"academics, professors, safety, university_resources"
0c35908f-6aac-4f11-a1b6-b1a450ecc14f,"academics, social_life"
2a89fc0a-21b8-4ce8-b70b-5316c51d7331,"location, professors, academics, campus_facilities"
96cf5796-65f4-4e1b-82f5-92b231b112a2,"social_life, safety"
1b958109-bdac-46d1-82f8-b05f5a3eef59,"academics, university_resources"
68c0a7a2-465e-4857-b677-78ad0ae554c6,"academics, social_life"
33dd5196-d098-445b-b2f8-b0d2de931973,"administration, diversity"
637bf796-5e72-43db-ab53-6831e08fcc04,"academics, career_prospect"
778d810d-db6c-4ba1-8870-89e5753a4a24,"social_life, diversity"
9f2e6914-f895-4d63-9700-0c3c0900da2d,"academics, professors"
3f088046-6ca1-4fe1-b88e-949cdfdf6431,"academics, diversity"
e477f9dc-c160-4b18-96c9-55e596885a9d,"campus_facilities, social_life"
c03da702-8765-462a-a492-06f481c6d351,"academics, campus_facilities"
9f05ce85-5fa3-47f8-8784-79b3accbc49e,"academics, social_life"
dacb398b-439d-4e5c-a36b-1bfff3bb9d3e,administration
aba96a2a-4514-40fd-aa5e-7c328531988a,"academics, social_life"
4d9e1609-13a2-4453-a017-3a426bfc1cad,academics
f5a8c514-c146-465b-90ed-ed7791f0d5da,administration
73152bf6-262c-4a3e-b7b5-1bd909e03851,"academics, administration"
9cac72b0-b475-4e68-a7b7-6c4f29fb966d,"social_life, professors"
27f492c4-d8de-46ef-9e13-d950649aa486,"social_life, professors, diversity"
378cf553-377c-4998-bf9f-21d1fb8461b2,"professors, safety"
ee54071e-1271-4579-9dc2-75c461266ed7,"academics, social_life"
76f627d9-e18e-4865-9bba-316cce0aed9d,social_life
e9470f38-de1d-42c7-a315-a2fb55f6e25b,diversity
c45eb61c-355e-4ea4-89e3-bab2760c0779,affordability
5b8addab-a9ea-4b1d-a3cc-7db13212787b,"social_life, academics"
9fb7fcac-cd9f-4eed-acdf-ebeb6a4f4b64,"social_life, academics, professors, administration, campus_facilities"
fcf8c7cf-7316-489e-a97d-ab2e11fec923,"professors, safety"
5e46fa28-8de8-433e-92a2-1771edd6d41b,"academics, affordability"
8a3d6669-da30-4ac6-b741-0ebb2df8a3bd,"academics, social_life, location"
32af182e-7179-4e2e-8aec-258a4fc1452f,"social_life, diversity"
c4edf350-6534-4191-ae30-7c3052b63c57,"academics, social_life"
88eb8b9b-3419-4f7c-b86b-f9ff6c7b9ebf,"academics, diversity"
02bc0f68-7e36-4b73-b986-2d9fa2999f83,"location, academics"
5994686c-bea6-4c5e-a411-287df3eeb7a0,"academics, social_life, safety, location"
ff9d2bfd-3cba-447a-bde0-64807dfc76ea,"professors, administration"
4143d628-eb8a-45cb-8ffd-18703dbe3c50,"academics, location, social_life"
fda0c41a-0368-482f-884e-2a8465263248,"diversity, academics"
3979728f-3169-4077-85f6-daef477b3d88,"professors, administration"
b9d1e68c-ef7d-4ca6-a2b2-25885c9cb1d9,"academics, administration"
b8b217f8-9193-47c2-92a3-86b5278871ca,"academics, affordability"
88375350-771a-4ae5-aa2b-e5ef61c9e8f9,"diversity, academics"
1581b703-0368-474f-a83b-2d4644bf394b,"social_life, academics"
f250b1c2-6856-4d2f-8346-781b54cbff89,"academics, administration"
935c1d2c-c365-46e5-bb29-aef9157d754e,"academics, social_life"
2e7eb0e7-82fe-401b-b19b-5c776c313edf,"campus_facilities, academics"
a7d3050d-bdef-438b-8e3c-485255882ef9,"academics, professors"
87d8b6e3-9155-49d2-ba4d-a6d65782a00b,"academics, professors"
77b8a116-9d58-4579-9830-78ec9d02ee02,"academics, social_life"
6e272f51-d72d-4bdd-8123-92507fcd5c6a,"academics, location, professors, affordability, diversity"
e2c09d6c-cf50-4924-93d4-96add8ebf0a1,"social_life, professors"
47e5e8e5-f82f-46fd-b3f9-5407dcbc3a62,"academics, social_life"
ecccc0ec-a87f-4b14-9414-ab0091cbfec9,"academics, professors, career_prospect"
e085fee5-db9c-4322-bfa6-4e1399c2b3f5,"academics, social_life, diversity, location, campus_facilities"
895f5b22-35e0-4ca3-8d0b-ad42158a2dab,"professors, campus_facilities"
562fb1f0-2873-4d96-b728-d110d1e54040,university_resources
516633f7-1d3e-4810-883d-3f68acfdc541,"academics, professors, university_resources"
e0bbe853-2969-4f49-b3a0-03fd23d7ac6a,"academics, university_resources"
f707c146-0ee8-44a0-8acc-4a7cbe20daa4,social_life
b1ef9e93-eb43-4f99-abd1-35d221661bd4,"affordability, campus_facilities, social_life"
c8b142ed-2c3e-452c-8ec8-299bd2a8c841,"academics, career_prospect"
f697ef68-f7ed-4cba-ada6-9d8bbf582f50,"academics, diversity, social_life"
13477b8c-423c-4ed7-8bb5-700da5981fc6,"diversity, academics"
5897dea2-7cec-4281-a420-011680b4ae1f,"academics, professors, administration"
f3f3f031-294d-4a20-82fa-dc16ee003184,"academics, professors, career_prospect"
1e526adb-0e89-4482-ade9-d405009e5e3c,"campus_facilities, career_prospect"
4d106d76-ed8a-487a-99b8-20bc6adab179,"academics, diversity"
92dd4376-a6d2-4421-91dc-fb124b90a9d7,"academics, social_life"
335d8b3c-2c3d-422c-a15b-249cfc8f7f60,diversity
34f63828-0b7b-49b2-acb4-9c04226c9b00,"academics, professors, university_resources"
86ff65fb-e9dd-4d15-9f57-eca3867d6102,"academics, campus_facilities"
e27b3509-244f-4d73-9640-e8c4deef39e5,"academics, social_life"
ed06b0ce-60c6-4449-ba5c-198d397a67e4,"academics, university_resources"
d27f23e8-8f07-421e-9ac5-44acb71b10f9,"academics, university_resources"
519724b9-9346-428c-9073-8706cbf1b335,academics
a0c3dbc7-2868-4a38-8aae-0731626572cb,"professors, academics"
f07d1c29-d307-47ab-a405-2c3c7ddc76e0,"academics, social_life"
191465bc-a186-4d80-a268-f13a82185085,"academics, campus_facilities"
b61f6627-3a38-4207-bb60-6a1fc5115c8d,"academics, university_resources"
7b416078-7c4f-4f7b-a442-ecda09be3d79,"academics, location, social_life, professors, campus_facilities"
b1027f4a-59ad-4720-8b41-3f67667d475e,"academics, location, social_life, professors"
de79c1f3-2928-4b11-ba03-4267df0f6f0c,"academics, location"
507e56fe-ea76-4b1f-b2f2-e36e5f8dcdda,"academics, safety"
8a8ff398-646e-4821-82a7-733ffd6ea5e2,"location, social_life"
d4c3d253-fb94-47c7-8812-06ebd81e49a5,"location, campus_facilities"
f41d1be2-b988-43d5-9e72-163e254b586e,"academics, professors"
e5de52ff-4293-4de8-88b3-5fd6cdbf91f7,"academics, professors, social_life"
2df5f7b2-de7d-487d-893c-391f9f5d344e,social_life
4b9d66d9-d319-4dab-af7f-562b3496d0ac,"academics, campus_facilities"
9b0beaf4-141f-4822-a953-92b540ab8455,"professors, diversity, affordability, campus_facilities, safety, university_resources"
487013db-4db6-4468-9263-1c8840609562,"academics, diversity"
28dc318d-2b00-4dcd-a461-5fb3780059cd,"administration, safety"
19fd0824-868d-413a-98f9-db81b480e4da,"social_life, professors"
dc80c81f-9e96-410e-9335-a50698845858,social_life
7ccc38c4-3475-43f4-9bac-1530e6fded61,"university_resources, social_life"
73a3ab08-72d5-4403-8f6d-b6096c4eeb02,"academics, affordability"
8d9b8d55-d267-4b85-9cfd-6aa7fb8e2db9,"location, safety"
8368cf0f-0546-4c9e-ac98-897da5a0a484,"social_life, professors"
cbeede58-cad1-46a0-a42e-69c533ce280c,"academics, social_life"
f30fabdb-b760-425c-8e22-2a080ff4ac02,"social_life, academics"
5c76cb95-8db4-462e-b0a4-220959e1c88e,"academics, social_life"
4bc5d831-19a9-47ca-82e9-a6a74c7173ed,"academics, administration"
daba1787-616c-4e17-9c21-243d35268066,"academics, social_life"
b7575c3b-3ac6-4e87-9421-24b06c14ea08,"academics, campus_facilities"
88dde3f2-3ee0-4758-b167-02838a1720f0,"safety, social_life"
6a4122a9-7b9f-4856-9ddf-0bbfc6a90fa3,"academics, professors, diversity"
9e8ddb85-5773-4bcd-96b6-367f5c9af204,"academics, social_life, diversity"
218280b9-1401-4ccc-87eb-4f21597825a8,"academics, social_life"
a8fa7093-0d90-4fde-ad19-12e64fd57613,"academics, diversity"
3a29e49e-859d-426c-aa9b-8b0484077883,"professors, diversity, safety"
6856bf7c-01a2-4152-8106-362bb3379df3,"diversity, university_resources"
5a82f81f-e2d3-4107-8138-46f7d973e419,"academics, diversity"
e6656716-e481-4471-9b73-547fc3cda125,"academics, diversity, professors"
20488daf-757d-4c6a-8fff-fb8f9c0c75f1,"academics, professors"
caa6c842-7d72-4fc5-b033-18025c076c55,"professors, academics"
f7ce2d1a-653a-4be9-968d-a4198f086eb5,"academics, social_life"
4639391b-6d93-4df4-aebd-943b16438f70,"location, academics"
1e7f2754-1f9a-4166-8fea-36a129c8a053,"academics, university_resources"
5852a889-2223-4b4d-bb51-c42063aa171d,"academics, social_life, professors, safety, diversity"
efbc7092-89ce-456e-9f4f-7e475f59872a,"location, affordability"
a79c73ea-364c-4ccd-8a67-e1ddaad9d79f,"social_life, campus_facilities"
465d2985-aad2-441e-9ef1-bee5a6de2277,"academics, social_life"
83023057-7f55-487e-a481-cfb7f553083a,"social_life, safety, academics"
08a4f22b-b2d2-46bd-9088-b3970fc68e8d,"location, social_life"
9dd51ae3-7175-4f54-87ff-0806d67e403d,"location, campus_facilities"
31a144d6-f09a-4749-893b-d95054113e7d,"academics, administration"
c229eec1-9fa4-495e-81bd-2bb1f1c08f93,"academics, location"
eb3585ff-9ea8-49ab-aaae-aa5e1a5f38b8,"academics, safety"
66627e97-b4f0-4b99-894e-185138ddead4,"social_life, campus_facilities, academics, professors"
14ee48de-b4c4-4d2c-a674-fcdd43244624,"academics, diversity"
4881af0e-783f-4a1c-94ee-8c0230072fbe,"academics, diversity"
10dddeac-fadc-4a76-9e34-70eccff24f49,"academics, professors, university_resources"
ea76dc83-c2a1-4a37-8e2f-311e2edd4d83,"academics, professors, campus_facilities"
be7d31d8-4c89-4253-a92a-19f66dbc6a87,"professors, administration, career_prospect, diversity, university_resources"
f17005a9-eefb-4c9e-8c5e-c89205acd50e,"academics, campus_facilities"
fe3b5025-329e-4e00-946d-8e15bb48afdf,"location, academics"
412a1597-d885-43ef-a86f-57f53c19e0af,"academics, location"
c8a90509-f34d-41dc-88a3-3ea67f06f975,"academics, social_life"
dec2d543-3a7a-4e41-9e19-f5f6ade02ea4,"location, social_life, campus_facilities"
9a206f90-0828-4b78-91ce-bce71801c567,"academics, social_life"
61be9139-f8b5-46b0-89d6-ae9b5542a071,"social_life, academics"
48e171f7-d7a0-452d-bea5-658f8e7150cc,"academics, professors"
2b8f3ab9-0226-4b6a-905f-2e59e469f1a0,"academics, professors, affordability"
86d49835-841d-4254-8237-e04eaae2586e,"academics, university_resources"
c2622eaa-90dd-41bb-b9c3-441518bcd311,"academics, professors, social_life, campus_facilities"
57d7d5c5-e75f-432d-af70-4bb1c912f7a9,"academics, professors, university_resources"
b5f7de5e-ed06-478a-88b6-49291df6870a,"location, campus_facilities"
8992463f-e495-4a0c-a110-be031446c895,"academics, social_life"
1bcccd2a-f8f6-4996-9b8d-47046c1faee7,"diversity, campus_facilities"
d6ea88db-a6ae-4ad8-a940-e70ad766f1a0,"academics, campus_facilities"
6a308975-27a5-431c-b6ee-91bb69ac94bb,"academics, social_life"
4bf1d256-758c-4cf8-b6d1-a56feaa9b204,"social_life, diversity"
37021dfd-aeb6-4f51-b64c-d169038fe715,"academics, campus_facilities, safety, diversity, career_prospect"
26dce7a5-8cb5-45e2-913e-f219f36ce5d4,"professors, campus_facilities"
9b65f188-08f8-4d16-87f3-846904b0d80b,"academics, university_resources"
71f5faaa-5c2e-4b55-87cd-00a1b0cf0c23,"professors, academics"
48988529-815e-4046-8dd8-32e42fd8b254,"administration, diversity"
e1bf4e88-4583-49b0-9baa-933afe1ac7b7,"academics, social_life"
5bfe159e-c619-41c4-89e3-2627e41a5bc9,"academics, professors"
acfdf81f-2346-4c50-885f-4f2a8f1adb42,"academics, diversity"
435171c0-0736-48b3-b3d3-1fd4f2db4c43,"academics, professors"
0ccd1aac-1830-4506-b025-8b009612c969,"academics, administration"
3b2b7f7c-d887-4630-8488-8e8684fed98f,academics
bbaf45d0-0b1a-4d8d-b589-76e11f1a886b,"academics, administration"
e575c5c7-73d7-44bf-a006-8979825835fb,"academics, university_resources"
76cb045c-02de-4b82-837f-a5259705b806,administration
a2f5b187-0dce-416d-89a5-beba11350031,"safety, professors"
ac72f2bf-cb56-4cf6-a2b4-d69fd10058cc,"social_life, professors"
5155daaf-991c-468e-94a5-b7c706094177,"location, social_life"
3cbda4cc-0074-43ea-80a4-3b6235d3b3ca,"academics, administration"
2ed00ce9-3d36-4def-bc6a-8793726fb02b,academics
d4fea11b-dc83-4324-9f50-faf32a4e3732,"academics, professors, social_life"
c9e7b7df-1fc2-41ba-86c8-47563e367eda,"safety, academics, administration, professors"
391540ba-9dec-4084-abce-d4e757fbe2de,"academics, social_life, professors, diversity"
0f307a22-68b1-40f4-b151-1f5617128bb6,"academics, professors, university_resources"
531b02bf-ef73-4f00-bca4-8c038c448d68,"academics, affordability"
51e84df9-8254-4bf0-9d1a-b3efcd30fb40,"academics, social_life"
8b922117-8161-4e58-87ed-77c81ddfb76e,"academics, social_life"
0a9d84e0-cf3e-43c3-971f-62ad71cb2573,academics
68965604-6db7-46d8-8eb7-3b836711a7fe,"campus_facilities, social_life"
9515eddf-88f6-40b0-8465-5b4ec2b3d5a6,"professors, academics"
630bc5ab-1e09-48fe-b5af-6a872ec3211f,"social_life, safety"
3ae916f3-a706-4093-83ba-ca681ef29a4b,"social_life, academics, professors, affordability, campus_facilities"
5d4ef49b-d3fe-4e6f-8dd6-7326f65223f4,"academics, social_life"
2ff1a740-f7c4-4e29-9680-e51dff1ac8e8,"academics, campus_facilities"
6c13572d-fe0b-4c0e-bec7-b77b13e888c0,"academics, university_resources"
7587d4c1-0a33-4c6e-b70e-cdcba90ecfb5,"academics, professors"
baf43a9d-4d39-4085-8370-95c46494e348,academics
2d06cfa3-6efd-4ef8-84ac-68296b45061b,"academics, campus_facilities"
7d080b52-8b44-4f27-82d7-37f6e047feee,"professors, academics"
cb47e8a1-387c-4104-9cc5-22551efbc0b9,"academics, affordability"
77055151-ac8c-4896-849b-6033515d208f,"academics, social_life"
ac59019a-339c-4c50-b182-c9aa98806451,"academics, social_life"
cb522745-87c2-47ea-af88-1a312073c64f,"academics, social_life"
92bb48ed-afbd-44d4-9355-05958cc46674,"academics, administration"
f31019bd-9e53-4661-a29a-fc47785ea841,academics
773a4656-12d0-4b61-a91f-566169fa2eeb,"academics, location"
7a82ce69-6824-4a9a-adf0-a9d64d31fa3f,"location, campus_facilities"
4a8d9b9d-fab8-48f0-b295-0d5b645d0ae8,"academics, professors"
76b37df8-b116-4e0e-8b61-c93c4635572a,"academics, campus_facilities"
c6b3faab-e630-4be9-92c2-825428cf96cc,"social_life, professors, academics"
796b1bbe-9fce-4bd2-b2b9-522185b1f31f,"academics, professors"
b275e205-bc5f-4322-8f68-54e4f7bdfd48,"diversity, campus_facilities, academics, administration"
030db4de-0203-49ce-81c0-4622185e3d13,"academics, campus_facilities"
4ef460b4-f08f-4579-bd04-2b4ebeeb43e4,"campus_facilities, university_resources"
87d3d00a-b761-49e7-ba91-11a395ebd27b,"campus_facilities, professors, university_resources"
51c6174c-5d02-4d0b-b12c-4e34cd0c3515,"academics, professors"
b7dc9a25-3312-4eff-935a-7596710928a4,"location, campus_facilities"
11dfd2b6-1657-450c-8f1a-5b9567949023,professors
0c36a107-fe23-419c-bce0-657f64b44733,"diversity, university_resources"
d30475ad-2fcc-49f5-9c1e-ceaf097f6be4,"social_life, university_resources"
ace2ab5e-98cf-4041-8828-6b37689fd9e5,academics
83c45f2b-4766-4276-957f-ad73462e4765,"academics, diversity"
959e4fd5-eb91-4f03-a2e4-1c98212bdfbd,"diversity, location"
de65c72d-9b3d-4937-b131-f8533b5b3769,location
03f2ba2e-3932-45db-ab7d-25e14f3c59e8,"academics, safety"
23489924-e6fb-4d16-8560-cdb63e98dbe9,"academics, location, safety, social_life"
7bbacebf-aa6d-4c73-b6df-8d61044df340,"campus_facilities, location, academics, diversity"
0b3ce214-5ed9-402f-8103-7e5b9e56d423,academics
dd73d92b-dc12-4d30-b0b7-deb63823eb96,"social_life, campus_facilities"
961d4db5-cd1b-443f-ba39-3271920b4b34,"academics, location, social_life, professors, diversity, administration, affordability"
179f43c5-8aa2-40f2-a9c0-654c6e7d550e,"academics, safety"
71c0102a-a349-4ccb-bcf8-8bf5199afa8a,"academics, social_life"
f41c2461-9a1a-446c-89e9-97b1d082dd83,"campus_facilities, social_life"
3ce6829b-e60d-4630-949e-4457a8825446,"academics, campus_facilities"
1fb38223-63a1-42df-ab4a-e28e3c0a0327,professors
1b06bcbd-fa16-4e06-8c2e-c66634617d17,"social_life, academics"
10e133af-c2af-45f1-8629-639717430d18,"affordability, social_life"
985373fb-d9c1-4786-bff5-21ad33612562,"academics, professors"
13ae7d5e-58d7-428a-8dc0-50e466162c00,"academics, campus_facilities, career_prospect, university_resources"
e4186919-1a65-471e-9604-67549072c5ce,"diversity, academics"
d54f09c1-94f4-4c20-81b7-6b25e6975893,"academics, diversity"
346af111-77e1-4974-8d59-4cd90076c870,"academics, administration"
3c1be854-a9bf-4622-ac1c-3e7fac2cb6b1,"location, social_life"
b3108fde-738e-45b8-9855-20f9b0b52d0e,"academics, campus_facilities"
1e1915ab-49f5-41a5-82e8-fff8fec80279,"academics, campus_facilities"
6141f713-5323-4ff3-ac4d-75038c4b9263,"academics, campus_facilities"
b70929cb-a875-4694-8fe1-73469ff35917,location
c8852d95-e0c3-4458-b4c4-7dd1a5e3140c,"diversity, professors, academics"
17cf4439-8ef2-4d51-80bb-a962395b2c65,"academics, professors, campus_facilities"
f3e9bf8a-56c9-49c5-b56a-e1c70a93c400,"campus_facilities, safety, professors"
97ffc7bb-b792-4e17-a995-1886358809b0,"diversity, administration"
79cd5c63-e200-471b-b72c-d70880e8445e,"diversity, administration"
22734a3d-2e83-49f1-abb0-59f1fbd67682,"academics, social_life"
8af2c8aa-f91f-4b24-aba0-5cd0f508d232,"academics, administration"
47a3e229-b6ea-4dcc-ad8d-b1bf53f73388,"academics, professors"
25658380-d73d-4000-b7c9-65fea25b56d2,"professors, social_life"
fa243b5f-e9b5-41be-b11c-3dbab64dd79f,"diversity, social_life, academics, professors, administration, affordability, safety, career_prospect"
a9d3766a-442b-44c2-9145-370cc4ac5eff,"social_life, professors, affordability, diversity"
03e631f4-8c52-4a7b-8ccc-0fdc5c3b8c63,"academics, social_life"
6ee60cfe-f221-4c05-956e-612be4f79212,"academics, social_life"
22f944ac-9a18-44b2-a7d8-9ee896651cc0,"academics, social_life"
f6683fb6-3219-4d69-b3d0-f98a1881bf84,"professors, diversity"
0f1be879-86b9-4bfc-b6c0-febd14d04197,"academics, social_life"
fd72c1b7-e33b-479d-8239-58f861fe9fc4,"diversity, social_life"
bfa667aa-49e2-4db4-b661-98b485d7490f,"social_life, academics, safety"
37fb0311-b4f4-4dd8-8110-aae3da5770eb,"academics, diversity"
006adca6-679e-47a1-a3dd-32c9004c7695,"academics, professors, administration"
65cf417e-94d4-45f8-8427-66f710af74bc,"academics, professors, campus_facilities"
951ced11-6b71-4881-ba0e-23d63473a72b,"academics, professors"
e330adbe-3029-47bf-9fce-133bdecbad7b,"academics, professors, social_life"
0786da07-00c2-4a56-b7b4-39d649370a7b,"academics, social_life"
6ee62a3f-cb1c-4f5b-9a75-8527607dbb62,"academics, professors, social_life, administration"
c2a289db-26fd-4c23-b55c-9791f8362d4c,"academics, diversity"
3c0076cc-7c4c-4ba2-80f7-2d7d321d738a,"academics, diversity"
701fd09e-febe-4e5a-bfb0-ae4cd3cdf4a0,"academics, professors"
1a0fdd10-9455-4d39-9059-f61ad3f91d1a,"affordability, professors, social_life, diversity, location"
8e750398-2410-455d-8db1-992d7d4040ff,"social_life, diversity"
f2a482eb-2760-45ad-b8ce-aa567e3a3345,"academics, social_life"
6b29d80b-2ff0-4d90-824b-db7f8559348a,"academics, professors"
1e16cc43-2e51-45c8-a027-406b2bdcdf94,"academics, social_life, diversity, professors, career_prospect"
d96d6001-3b1a-4301-a558-e1f129d28930,"academics, campus_facilities"
d8de5def-0ac7-41dc-9a5d-9dd0962b4a78,"academics, professors, university_resources"
e9804cd2-5479-488e-9559-30f5899d7a49,"professors, campus_facilities, social_life"
37769785-2bc9-417e-8b43-62101011a8d0,"academics, diversity"
35ccc326-bbf6-4084-9a00-f5d29dc22db5,"academics, social_life"
9b61d6d5-14a8-44b9-a481-772f6f2d3754,"academics, location"
56fbe60c-bd45-4786-8a16-c438f964f1fa,"diversity, university_resources"
db8cd015-2942-4993-b98b-38413b2f8cbb,"academics, affordability"
88c09fe8-967a-4e6b-85fc-ff38f87d2f14,"academics, social_life"
5af559d0-9c9b-4386-81b2-dde0bf1bfa7e,"academics, diversity"
833a5078-1d6a-4491-8da8-aba1a65ab850,"diversity, administration"
